Year,MexState,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
1994,Distrito Federal,Textiles & Apparel,Other/Unknown,Export,150357.0,,
1994,Distrito Federal,Textiles & Apparel,Rail,Export,38913527.0,,
1994,Distrito Federal,Textiles & Apparel,Truck,Export,450999890.0,,
1994,Distrito Federal,Transportation Equipment,Other/Unknown,Export,189642703.0,,
1994,Distrito Federal,Transportation Equipment,Rail,Export,1185770983.0,,
1994,Distrito Federal,Transportation Equipment,Truck,Export,536960225.0,,
1994,Distrito Federal,Vegetable Products,Other/Unknown,Export,271464.0,,
1994,Distrito Federal,Vegetable Products,Rail,Export,145987525.0,,
1994,Distrito Federal,Vegetable Products,Truck,Export,175362256.0,,
1994,Distrito Federal,Wood & Wood Products,Other/Unknown,Export,11945.0,,
1994,Distrito Federal,Wood & Wood Products,Rail,Export,13275663.0,,
1994,Distrito Federal,Wood & Wood Products,Truck,Export,37013087.0,,
1994,Distrito Federal,Works of Art & Antiques,Truck,Export,1087017.0,,
1994,Durango,Animal or Vegetable Fats & Oils,Rail,Export,589746.0,,
1994,Durango,Animal or Vegetable Fats & Oils,Truck,Export,713200.0,,
1994,Durango,Arms & Ammunition,Truck,Export,5247.0,,
1994,Durango,Base Metals & Articles,Rail,Export,114347.0,,
1994,Durango,Base Metals & Articles,Truck,Export,14609060.0,,
1994,Durango,Chemical Products,Rail,Export,910856.0,,
1994,Durango,Chemical Products,Truck,Export,6932374.0,,
1994,Durango,"Foodstuffs, Beverages & Tobacco",Rail,Export,12663228.0,,
1994,Durango,"Foodstuffs, Beverages & Tobacco",Truck,Export,6439821.0,,
1994,Durango,"Footwear, Headgear & Umbrellas",Truck,Export,283466.0,,
1994,Durango,Live Animals & Animal Products,Truck,Export,16435719.0,,
1994,Durango,Machinery & Electrical Equipment,Rail,Export,134918.0,,
1994,Durango,Machinery & Electrical Equipment,Truck,Export,60905126.0,,
1994,Durango,Mineral Products,Rail,Export,108442.0,,
1994,Durango,Mineral Products,Truck,Export,420407.0,,
1994,Durango,Miscellaneous Manufactured Articles,Truck,Export,4347333.0,,
1994,Durango,"Optical, Medical & Precision Instruments",Truck,Export,2335095.0,,
1994,Durango,Plastics & Rubber,Rail,Export,69378.0,,
1994,Durango,Plastics & Rubber,Truck,Export,7423083.0,,
1994,Durango,Precious Metals & Stones,Truck,Export,12480.0,,
1994,Durango,"Pulp, Paper & Paperboard",Other/Unknown,Export,13358.0,,
1994,Durango,"Pulp, Paper & Paperboard",Rail,Export,33543783.0,,
1994,Durango,"Pulp, Paper & Paperboard",Truck,Export,13086403.0,,
1994,Durango,"Raw Hides, Skins & Leather",Truck,Export,447621.0,,
1994,Durango,Special Classification Provisions,Rail,Export,548125.0,,
1994,Durango,Special Classification Provisions,Truck,Export,6409169.0,,
1994,Durango,"Stone, Ceramic & Glass Products",Truck,Export,520203.0,,
1994,Durango,Textiles & Apparel,Rail,Export,39905.0,,
1994,Durango,Textiles & Apparel,Truck,Export,144813222.0,,
1994,Durango,Transportation Equipment,Rail,Export,271032.0,,
1994,Durango,Transportation Equipment,Truck,Export,7376623.0,,
1994,Durango,Vegetable Products,Other/Unknown,Export,181760.0,,
1994,Durango,Vegetable Products,Rail,Export,20735657.0,,
1994,Durango,Vegetable Products,Truck,Export,2539607.0,,
1994,Durango,Wood & Wood Products,Rail,Export,1797803.0,,
1994,Durango,Wood & Wood Products,Truck,Export,3485637.0,,
1994,Estado de Mexico,Animal or Vegetable Fats & Oils,Other/Unknown,Export,382754.0,,
1994,Estado de Mexico,Animal or Vegetable Fats & Oils,Rail,Export,38631191.0,,
1994,Estado de Mexico,Animal or Vegetable Fats & Oils,Truck,Export,15282720.0,,
1994,Estado de Mexico,Arms & Ammunition,Truck,Export,252218.0,,
1994,Estado de Mexico,Base Metals & Articles,Other/Unknown,Export,982113.0,,
1994,Estado de Mexico,Base Metals & Articles,Rail,Export,88654400.0,,
1994,Estado de Mexico,Base Metals & Articles,Truck,Export,551634313.0,,
1994,Estado de Mexico,Chemical Products,Mail (U.S. Postal Service),Export,2707.0,,
1994,Estado de Mexico,Chemical Products,Other/Unknown,Export,14907370.0,,
1994,Estado de Mexico,Chemical Products,Rail,Export,108444854.0,,
1994,Estado de Mexico,Chemical Products,Truck,Export,387814399.0,,
1994,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,36410.0,,
1994,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Rail,Export,8039739.0,,
1994,Estado de Mexico,"Foodstuffs, Beverages & Tobacco",Truck,Export,67749167.0,,
1994,Estado de Mexico,"Footwear, Headgear & Umbrellas",Rail,Export,21700.0,,
1994,Estado de Mexico,"Footwear, Headgear & Umbrellas",Truck,Export,5191194.0,,
1994,Estado de Mexico,Live Animals & Animal Products,Rail,Export,2200062.0,,
1994,Estado de Mexico,Live Animals & Animal Products,Truck,Export,81861735.0,,
1994,Estado de Mexico,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,3180.0,,
1994,Estado de Mexico,Machinery & Electrical Equipment,Other/Unknown,Export,7665023.0,,
1994,Estado de Mexico,Machinery & Electrical Equipment,Rail,Export,14542225.0,,
1994,Estado de Mexico,Machinery & Electrical Equipment,Truck,Export,2660358814.0,,
1994,Estado de Mexico,Mineral Products,Mail (U.S. Postal Service),Export,36945.0,,
1994,Estado de Mexico,Mineral Products,Other/Unknown,Export,7894554.0,,
1994,Estado de Mexico,Mineral Products,Rail,Export,71194221.0,,
1994,Estado de Mexico,Mineral Products,Truck,Export,76534686.0,,
1994,Estado de Mexico,Miscellaneous Manufactured Articles,Other/Unknown,Export,290928.0,,
1994,Estado de Mexico,Miscellaneous Manufactured Articles,Rail,Export,6492698.0,,
1994,Estado de Mexico,Miscellaneous Manufactured Articles,Truck,Export,236003501.0,,
1994,Estado de Mexico,"Optical, Medical & Precision Instruments",Other/Unknown,Export,46496.0,,
1994,Estado de Mexico,"Optical, Medical & Precision Instruments",Rail,Export,699171.0,,
1994,Estado de Mexico,"Optical, Medical & Precision Instruments",Truck,Export,142396164.0,,
1994,Estado de Mexico,Plastics & Rubber,Other/Unknown,Export,5149114.0,,
1994,Estado de Mexico,Plastics & Rubber,Rail,Export,16270160.0,,
1994,Estado de Mexico,Plastics & Rubber,Truck,Export,632989907.0,,
1994,Estado de Mexico,Precious Metals & Stones,Other/Unknown,Export,22194.0,,
1994,Estado de Mexico,Precious Metals & Stones,Truck,Export,1152079.0,,
1994,Estado de Mexico,"Pulp, Paper & Paperboard",Other/Unknown,Export,16375984.0,,
1994,Estado de Mexico,"Pulp, Paper & Paperboard",Rail,Export,43806845.0,,
1994,Estado de Mexico,"Pulp, Paper & Paperboard",Truck,Export,160270907.0,,
1994,Estado de Mexico,"Raw Hides, Skins & Leather",Other/Unknown,Export,98576.0,,
1994,Estado de Mexico,"Raw Hides, Skins & Leather",Rail,Export,553077.0,,
1994,Estado de Mexico,"Raw Hides, Skins & Leather",Truck,Export,4258319.0,,
1994,Estado de Mexico,Special Classification Provisions,Other/Unknown,Export,222826.0,,
1994,Estado de Mexico,Special Classification Provisions,Rail,Export,1447923.0,,
1994,Estado de Mexico,Special Classification Provisions,Truck,Export,20526208.0,,
1994,Estado de Mexico,"Stone, Ceramic & Glass Products",Other/Unknown,Export,33003.0,,
1994,Estado de Mexico,"Stone, Ceramic & Glass Products",Rail,Export,673442.0,,
1994,Estado de Mexico,"Stone, Ceramic & Glass Products",Truck,Export,45061087.0,,
1994,Estado de Mexico,Textiles & Apparel,Other/Unknown,Export,27740907.0,,
1994,Estado de Mexico,Textiles & Apparel,Rail,Export,8951789.0,,
1994,Estado de Mexico,Textiles & Apparel,Truck,Export,206270471.0,,
1994,Estado de Mexico,Transportation Equipment,Other/Unknown,Export,29411800.0,,
1994,Estado de Mexico,Transportation Equipment,Rail,Export,98430894.0,,
1994,Estado de Mexico,Transportation Equipment,Truck,Export,3082684892.0,,
1994,Estado de Mexico,Vegetable Products,Other/Unknown,Export,305814.0,,
1994,Estado de Mexico,Vegetable Products,Rail,Export,35232502.0,,
1994,Estado de Mexico,Vegetable Products,Truck,Export,26189035.0,,
1994,Estado de Mexico,Wood & Wood Products,Other/Unknown,Export,121916.0,,
1994,Estado de Mexico,Wood & Wood Products,Rail,Export,5510817.0,,
1994,Estado de Mexico,Wood & Wood Products,Truck,Export,19025985.0,,
1994,Estado de Mexico,Works of Art & Antiques,Truck,Export,272866.0,,
1994,Guanajuato,Animal or Vegetable Fats & Oils,Rail,Export,3303200.0,,
1994,Guanajuato,Animal or Vegetable Fats & Oils,Truck,Export,2271236.0,,
1994,Guanajuato,Base Metals & Articles,Rail,Export,863888.0,,
1994,Guanajuato,Base Metals & Articles,Truck,Export,15186954.0,,
1994,Guanajuato,Chemical Products,Other/Unknown,Export,119588.0,,
1994,Guanajuato,Chemical Products,Rail,Export,10911619.0,,
1994,Guanajuato,Chemical Products,Truck,Export,18084300.0,,
1994,Guanajuato,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,2082046.0,,
1994,Guanajuato,"Foodstuffs, Beverages & Tobacco",Rail,Export,23159503.0,,
1994,Guanajuato,"Foodstuffs, Beverages & Tobacco",Truck,Export,13499029.0,,
1994,Guanajuato,"Footwear, Headgear & Umbrellas",Truck,Export,6303683.0,,
1994,Guanajuato,Live Animals & Animal Products,Rail,Export,1066801.0,,
1994,Guanajuato,Live Animals & Animal Products,Truck,Export,15833298.0,,
1994,Guanajuato,Machinery & Electrical Equipment,Other/Unknown,Export,2600.0,,
1994,Guanajuato,Machinery & Electrical Equipment,Rail,Export,156288.0,,
1994,Guanajuato,Machinery & Electrical Equipment,Truck,Export,94403677.0,,
1994,Guanajuato,Mineral Products,Rail,Export,347078.0,,
1994,Guanajuato,Mineral Products,Truck,Export,2789815.0,,
1994,Guanajuato,Miscellaneous Manufactured Articles,Truck,Export,5800959.0,,
1994,Guanajuato,"Optical, Medical & Precision Instruments",Truck,Export,9515069.0,,
1994,Guanajuato,Plastics & Rubber,Other/Unknown,Export,8280.0,,
1994,Guanajuato,Plastics & Rubber,Rail,Export,2527009.0,,
1994,Guanajuato,Plastics & Rubber,Truck,Export,44768172.0,,
1994,Guanajuato,Precious Metals & Stones,Truck,Export,45306.0,,
1994,Guanajuato,"Pulp, Paper & Paperboard",Rail,Export,2743166.0,,
1994,Guanajuato,"Pulp, Paper & Paperboard",Truck,Export,40047383.0,,
1994,Guanajuato,"Raw Hides, Skins & Leather",Rail,Export,113445.0,,
1994,Guanajuato,"Raw Hides, Skins & Leather",Truck,Export,89003094.0,,
1994,Guanajuato,Special Classification Provisions,Rail,Export,3837.0,,
1994,Guanajuato,Special Classification Provisions,Truck,Export,2031731.0,,
1994,Guanajuato,"Stone, Ceramic & Glass Products",Truck,Export,2409482.0,,
1994,Guanajuato,Textiles & Apparel,Truck,Export,38470162.0,,
1994,Guanajuato,Transportation Equipment,Rail,Export,2488824.0,,
1994,Guanajuato,Transportation Equipment,Truck,Export,21272838.0,,
1994,Guanajuato,Vegetable Products,Other/Unknown,Export,7967390.0,,
1994,Guanajuato,Vegetable Products,Rail,Export,71246878.0,,
1994,Guanajuato,Vegetable Products,Truck,Export,47741242.0,,
1994,Guanajuato,Wood & Wood Products,Rail,Export,39664.0,,
1994,Guanajuato,Wood & Wood Products,Truck,Export,2012163.0,,
1994,Guanajuato,Works of Art & Antiques,Truck,Export,83288.0,,
1994,Guerrero,Base Metals & Articles,Truck,Export,464097.0,,
1994,Guerrero,Chemical Products,Truck,Export,311699.0,,
1994,Guerrero,"Foodstuffs, Beverages & Tobacco",Truck,Export,62315.0,,
1994,Guerrero,"Footwear, Headgear & Umbrellas",Truck,Export,42640.0,,
1994,Guerrero,Live Animals & Animal Products,Truck,Export,875581.0,,
1994,Guerrero,Machinery & Electrical Equipment,Other/Unknown,Export,116508.0,,
1994,Guerrero,Machinery & Electrical Equipment,Rail,Export,10090.0,,
1994,Guerrero,Machinery & Electrical Equipment,Truck,Export,6890060.0,,
1994,Guerrero,Mineral Products,Truck,Export,155949.0,,
1994,Guerrero,Miscellaneous Manufactured Articles,Truck,Export,842523.0,,
1994,Guerrero,"Optical, Medical & Precision Instruments",Truck,Export,134271.0,,
1994,Guerrero,Plastics & Rubber,Truck,Export,705213.0,,
1994,Guerrero,"Pulp, Paper & Paperboard",Rail,Export,578702.0,,
1994,Guerrero,"Pulp, Paper & Paperboard",Truck,Export,686473.0,,
1994,Guerrero,"Raw Hides, Skins & Leather",Truck,Export,44546.0,,
1994,Guerrero,Special Classification Provisions,Truck,Export,126542.0,,
1994,Guerrero,"Stone, Ceramic & Glass Products",Truck,Export,52575.0,,
1994,Guerrero,Textiles & Apparel,Truck,Export,4000212.0,,
1994,Guerrero,Transportation Equipment,Truck,Export,1898744.0,,
1994,Guerrero,Vegetable Products,Rail,Export,483204.0,,
1994,Guerrero,Vegetable Products,Truck,Export,243887.0,,
1994,Guerrero,Wood & Wood Products,Truck,Export,234342.0,,
1994,Hidalgo,Animal or Vegetable Fats & Oils,Rail,Export,2036348.0,,
1994,Hidalgo,Animal or Vegetable Fats & Oils,Truck,Export,103841.0,,
1994,Hidalgo,Base Metals & Articles,Other/Unknown,Export,9344.0,,
1994,Hidalgo,Base Metals & Articles,Rail,Export,442342.0,,
1994,Hidalgo,Base Metals & Articles,Truck,Export,3656707.0,,
1994,Hidalgo,Chemical Products,Other/Unknown,Export,18749.0,,
1994,Hidalgo,Chemical Products,Rail,Export,1046076.0,,
1994,Hidalgo,Chemical Products,Truck,Export,5533737.0,,
1994,Hidalgo,"Foodstuffs, Beverages & Tobacco",Rail,Export,1353629.0,,
1994,Hidalgo,"Foodstuffs, Beverages & Tobacco",Truck,Export,1370648.0,,
1994,Hidalgo,"Footwear, Headgear & Umbrellas",Truck,Export,33160.0,,
1994,Hidalgo,Live Animals & Animal Products,Rail,Export,37400.0,,
1994,Hidalgo,Live Animals & Animal Products,Truck,Export,3728470.0,,
1994,Hidalgo,Machinery & Electrical Equipment,Other/Unknown,Export,68840.0,,
1994,Hidalgo,Machinery & Electrical Equipment,Rail,Export,212739.0,,
1994,Hidalgo,Machinery & Electrical Equipment,Truck,Export,33755918.0,,
1994,Hidalgo,Mineral Products,Other/Unknown,Export,24960.0,,
1994,Hidalgo,Mineral Products,Rail,Export,222061.0,,
1994,Hidalgo,Mineral Products,Truck,Export,992220.0,,
1994,Hidalgo,Miscellaneous Manufactured Articles,Truck,Export,2247785.0,,
1994,Hidalgo,"Optical, Medical & Precision Instruments",Rail,Export,3235.0,,
1994,Hidalgo,"Optical, Medical & Precision Instruments",Truck,Export,898240.0,,
1994,Hidalgo,Plastics & Rubber,Rail,Export,31720572.0,,
1994,Hidalgo,Plastics & Rubber,Truck,Export,2695652.0,,
1994,Hidalgo,"Pulp, Paper & Paperboard",Rail,Export,21828.0,,
1994,Hidalgo,"Pulp, Paper & Paperboard",Truck,Export,929158.0,,
1994,Hidalgo,"Raw Hides, Skins & Leather",Truck,Export,886638.0,,
1994,Hidalgo,Special Classification Provisions,Truck,Export,651993.0,,
1994,Hidalgo,"Stone, Ceramic & Glass Products",Truck,Export,1781748.0,,
1994,Hidalgo,Textiles & Apparel,Rail,Export,10931309.0,,
1994,Hidalgo,Textiles & Apparel,Truck,Export,25154093.0,,
1994,Hidalgo,Transportation Equipment,Truck,Export,6213774.0,,
1994,Hidalgo,Vegetable Products,Other/Unknown,Export,15366.0,,
1994,Hidalgo,Vegetable Products,Rail,Export,683181.0,,
1994,Hidalgo,Vegetable Products,Truck,Export,1141562.0,,
1994,Hidalgo,Wood & Wood Products,Rail,Export,150116.0,,
1994,Hidalgo,Wood & Wood Products,Truck,Export,1427467.0,,
1994,Jalisco,Animal or Vegetable Fats & Oils,Rail,Export,31331017.0,,
1994,Jalisco,Animal or Vegetable Fats & Oils,Truck,Export,7819523.0,,
1994,Jalisco,Base Metals & Articles,Other/Unknown,Export,216773.0,,
1994,Jalisco,Base Metals & Articles,Rail,Export,7099966.0,,
1994,Jalisco,Base Metals & Articles,Truck,Export,63766447.0,,
1994,Jalisco,Chemical Products,Other/Unknown,Export,275312.0,,
1994,Jalisco,Chemical Products,Rail,Export,3335720.0,,
1994,Jalisco,Chemical Products,Truck,Export,174070850.0,,
1994,Jalisco,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,593226.0,,
1994,Jalisco,"Foodstuffs, Beverages & Tobacco",Rail,Export,52313230.0,,
1994,Jalisco,"Foodstuffs, Beverages & Tobacco",Truck,Export,58594907.0,,
1994,Jalisco,"Footwear, Headgear & Umbrellas",Truck,Export,6686935.0,,
1994,Jalisco,Live Animals & Animal Products,Rail,Export,17047.0,,
1994,Jalisco,Live Animals & Animal Products,Truck,Export,6482920.0,,
1994,Jalisco,Machinery & Electrical Equipment,Other/Unknown,Export,216380.0,,
1994,Jalisco,Machinery & Electrical Equipment,Rail,Export,4012817.0,,
1994,Jalisco,Machinery & Electrical Equipment,Truck,Export,1100940261.0,,
1994,Jalisco,Mineral Products,Other/Unknown,Export,67036.0,,
1994,Jalisco,Mineral Products,Rail,Export,2489370.0,,
1994,Jalisco,Mineral Products,Truck,Export,8854000.0,,
1994,Jalisco,Miscellaneous Manufactured Articles,Other/Unknown,Export,48564.0,,
1994,Jalisco,Miscellaneous Manufactured Articles,Rail,Export,51791.0,,
1994,Jalisco,Miscellaneous Manufactured Articles,Truck,Export,26643711.0,,
1994,Jalisco,"Optical, Medical & Precision Instruments",Rail,Export,539998.0,,
1994,Jalisco,"Optical, Medical & Precision Instruments",Truck,Export,53933098.0,,
1994,Jalisco,Plastics & Rubber,Other/Unknown,Export,156553.0,,
1994,Jalisco,Plastics & Rubber,Rail,Export,2104800.0,,
1994,Jalisco,Plastics & Rubber,Truck,Export,183290887.0,,
1994,Jalisco,Precious Metals & Stones,Rail,Export,26019.0,,
1994,Jalisco,Precious Metals & Stones,Truck,Export,300681.0,,
1994,Jalisco,"Pulp, Paper & Paperboard",Rail,Export,1146374.0,,
1994,Jalisco,"Pulp, Paper & Paperboard",Truck,Export,50106445.0,,
1994,Jalisco,"Raw Hides, Skins & Leather",Rail,Export,75192.0,,
1994,Jalisco,"Raw Hides, Skins & Leather",Truck,Export,25266996.0,,
1994,Jalisco,Special Classification Provisions,Other/Unknown,Export,6802.0,,
1994,Jalisco,Special Classification Provisions,Rail,Export,93020.0,,
1994,Jalisco,Special Classification Provisions,Truck,Export,6427884.0,,
1994,Jalisco,"Stone, Ceramic & Glass Products",Rail,Export,16195.0,,
1994,Jalisco,"Stone, Ceramic & Glass Products",Truck,Export,5756435.0,,
1994,Jalisco,Textiles & Apparel,Rail,Export,2860303.0,,
1994,Jalisco,Textiles & Apparel,Truck,Export,28855707.0,,
1994,Jalisco,Transportation Equipment,Other/Unknown,Export,24000.0,,
1994,Jalisco,Transportation Equipment,Rail,Export,161954.0,,
1994,Jalisco,Transportation Equipment,Truck,Export,61859681.0,,
1994,Jalisco,Vegetable Products,Other/Unknown,Export,5518774.0,,
1994,Jalisco,Vegetable Products,Rail,Export,145193381.0,,
1994,Jalisco,Vegetable Products,Truck,Export,140206234.0,,
1994,Jalisco,Wood & Wood Products,Rail,Export,1784229.0,,
1994,Jalisco,Wood & Wood Products,Truck,Export,10133430.0,,
1994,Jalisco,Works of Art & Antiques,Truck,Export,58120.0,,
1994,Michoacan,Animal or Vegetable Fats & Oils,Rail,Export,15264336.0,,
1994,Michoacan,Animal or Vegetable Fats & Oils,Truck,Export,1590855.0,,
1994,Michoacan,Base Metals & Articles,Other/Unknown,Export,59096.0,,
1994,Michoacan,Base Metals & Articles,Rail,Export,191586.0,,
1994,Michoacan,Base Metals & Articles,Truck,Export,8112854.0,,
1994,Michoacan,Chemical Products,Rail,Export,2886841.0,,
1994,Michoacan,Chemical Products,Truck,Export,2993791.0,,
1994,Michoacan,"Foodstuffs, Beverages & Tobacco",Rail,Export,3551244.0,,
