Year,Month,CommodityGroup,Mode,TradeType,TradeValue,Weight,WeightLb
2019,9,Animal or Vegetable Fats & Oils,Vessel,Import,316780.0,196.37,432.92
2019,9,Arms & Ammunition,Air,Export,14625.0,0.09,0.2
2019,9,Arms & Ammunition,Truck,Export,514948.0,,
2019,9,Arms & Ammunition,Truck,Import,3367650.0,461.79,1018.07
2019,9,Arms & Ammunition,Vessel,Export,2870.0,0.18,0.4
2019,9,Base Metals & Articles,Air,Export,25245883.0,658.37,1451.46
2019,9,Base Metals & Articles,Air,Import,3746021.0,96.63,213.03
2019,9,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,6578596.0,590.67,1302.2
2019,9,Base Metals & Articles,Other/Unknown,Export,1813394.0,,
2019,9,Base Metals & Articles,Rail,Export,168613594.0,,
2019,9,Base Metals & Articles,Rail,Import,181514232.0,146011.88,321900.71
2019,9,Base Metals & Articles,Truck,Export,1258772310.0,,
2019,9,Base Metals & Articles,Truck,Import,710889388.0,268470.11,591874.57
2019,9,Base Metals & Articles,Vessel,Export,40359844.0,57447.83,126650.63
2019,9,Base Metals & Articles,Vessel,Import,166953602.0,290393.63,640207.6
2019,9,Chemical Products,Air,Export,70381193.0,433.41,955.5
2019,9,Chemical Products,Air,Import,5864348.0,61.37,135.3
2019,9,Chemical Products,Foreign Trade Zones (FTZs),Import,2576797.0,216.98,478.36
2019,9,Chemical Products,Other/Unknown,Export,1209461.0,,
2019,9,Chemical Products,Other/Unknown,Import,48552.0,0.0,0.0
2019,9,Chemical Products,Rail,Export,139707178.0,,
2019,9,Chemical Products,Rail,Import,34508907.0,72360.45,159527.3
2019,9,Chemical Products,Truck,Export,755839277.0,,
2019,9,Chemical Products,Truck,Import,272286223.0,131036.21,288885.05
2019,9,Chemical Products,Vessel,Export,301419980.0,466431.62,1028304.48
2019,9,Chemical Products,Vessel,Import,66082864.0,104273.96,229884.46
2019,9,"Foodstuffs, Beverages & Tobacco",Air,Export,148519.0,25.98,57.28
2019,9,"Foodstuffs, Beverages & Tobacco",Air,Import,339273.0,14.55,32.08
2019,9,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,12615907.0,1222.32,2694.75
2019,9,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,1522343.0,,
2019,9,"Foodstuffs, Beverages & Tobacco",Rail,Export,123982704.0,,
2019,9,"Foodstuffs, Beverages & Tobacco",Rail,Import,290538864.0,333694.07,735668.62
2019,9,"Foodstuffs, Beverages & Tobacco",Truck,Export,268214807.0,,
2019,9,"Foodstuffs, Beverages & Tobacco",Truck,Import,584544730.0,387019.61,853231.17
2019,9,"Foodstuffs, Beverages & Tobacco",Vessel,Export,15785346.0,44228.92,97507.96
2019,9,"Foodstuffs, Beverages & Tobacco",Vessel,Import,100276831.0,132250.64,291562.41
2019,9,"Footwear, Headgear & Umbrellas",Air,Export,153396.0,2.3,5.07
2019,9,"Footwear, Headgear & Umbrellas",Air,Import,852127.0,23.13,50.99
2019,9,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,18753.0,,
2019,9,"Footwear, Headgear & Umbrellas",Other/Unknown,Import,1040.0,0.03,0.07
2019,9,"Footwear, Headgear & Umbrellas",Rail,Import,242019.0,13.36,29.45
2019,9,"Footwear, Headgear & Umbrellas",Truck,Export,12622707.0,,
2019,9,"Footwear, Headgear & Umbrellas",Truck,Import,60107861.0,2312.13,5097.37
2019,9,"Footwear, Headgear & Umbrellas",Vessel,Export,483945.0,38.32,84.48
2019,9,"Footwear, Headgear & Umbrellas",Vessel,Import,152350.0,11.94,26.32
2019,9,Live Animals & Animal Products,Air,Export,2467680.0,35.37,77.98
2019,9,Live Animals & Animal Products,Air,Import,7003437.0,884.03,1948.95
2019,9,Live Animals & Animal Products,Other/Unknown,Export,11237238.0,,
2019,9,Live Animals & Animal Products,Other/Unknown,Import,28580867.0,10289.74,22684.97
2019,9,Live Animals & Animal Products,Rail,Export,2065090.0,,
2019,9,Live Animals & Animal Products,Truck,Export,398968188.0,,
2019,9,Live Animals & Animal Products,Truck,Import,171850691.0,41519.33,91534.35
2019,9,Live Animals & Animal Products,Vessel,Export,11886152.0,5484.3,12090.8
2019,9,Live Animals & Animal Products,Vessel,Import,5099938.0,863.28,1903.2
2019,9,Machinery & Electrical Equipment,Air,Export,459156478.0,2174.98,4795.0
2019,9,Machinery & Electrical Equipment,Air,Import,221043572.0,2055.9,4532.48
2019,9,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,165902678.0,6146.04,13549.68
2019,9,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,121562.0,,
2019,9,Machinery & Electrical Equipment,Other/Unknown,Export,8551572.0,,
2019,9,Machinery & Electrical Equipment,Other/Unknown,Import,1327220.0,54.22,119.53
2019,9,Machinery & Electrical Equipment,Rail,Export,433689162.0,,
2019,9,Machinery & Electrical Equipment,Rail,Import,408895524.0,76815.5,169348.99
2019,9,Machinery & Electrical Equipment,Truck,Export,6214834956.0,,
2019,9,Machinery & Electrical Equipment,Truck,Import,10162540084.0,720342.93,1588082.43
2019,9,Machinery & Electrical Equipment,Vessel,Export,14658207.0,1829.63,4033.64
2019,9,Machinery & Electrical Equipment,Vessel,Import,99713091.0,13289.49,29298.28
2019,9,Mineral Products,Air,Export,80118.0,12.49,27.54
2019,9,Mineral Products,Other/Unknown,Export,994419.0,,
2019,9,Mineral Products,Pipeline,Export,586640692.0,,
2019,9,Mineral Products,Pipeline,Import,12671461.0,43205.75,95252.26
2019,9,Mineral Products,Rail,Export,359224574.0,,
2019,9,Mineral Products,Rail,Import,35760205.0,164911.47,363567.12
2019,9,Mineral Products,Truck,Export,294867045.0,,
2019,9,Mineral Products,Truck,Import,17712349.0,484052.29,1067151.36
2019,9,Mineral Products,Vessel,Export,1609288246.0,3581998.39,7896945.29
2019,9,Mineral Products,Vessel,Import,970477152.0,4268929.79,9411367.99
2019,9,Miscellaneous Manufactured Articles,Air,Export,1918448.0,64.32,141.8
2019,9,Miscellaneous Manufactured Articles,Air,Import,2439956.0,114.88,253.27
2019,9,Miscellaneous Manufactured Articles,Foreign Trade Zones (FTZs),Import,37215216.0,6232.94,13741.26
2019,9,Miscellaneous Manufactured Articles,Other/Unknown,Export,110353.0,,
2019,9,Miscellaneous Manufactured Articles,Other/Unknown,Import,42991.0,2.75,6.06
2019,9,Miscellaneous Manufactured Articles,Rail,Export,448606.0,,
2019,9,Miscellaneous Manufactured Articles,Rail,Import,7176978.0,1191.88,2627.64
2019,9,Miscellaneous Manufactured Articles,Truck,Export,274762783.0,,
2019,9,Miscellaneous Manufactured Articles,Truck,Import,957246430.0,146417.29,322794.49
2019,9,Miscellaneous Manufactured Articles,Vessel,Export,1600039.0,494.17,1089.46
2019,9,Miscellaneous Manufactured Articles,Vessel,Import,2319056.0,446.73,984.87
2019,9,"Optical, Medical & Precision Instruments",Air,Export,67615086.0,306.91,676.62
2019,9,"Optical, Medical & Precision Instruments",Air,Import,33809804.0,211.95,467.27
2019,9,"Optical, Medical & Precision Instruments",Foreign Trade Zones (FTZs),Import,29375865.0,668.26,1473.26
2019,9,"Optical, Medical & Precision Instruments",Mail (U.S. Postal Service),Export,9350.0,,
2019,9,"Optical, Medical & Precision Instruments",Other/Unknown,Export,1112052.0,,
2019,9,"Optical, Medical & Precision Instruments",Other/Unknown,Import,44470.0,0.09,0.2
2019,9,"Optical, Medical & Precision Instruments",Rail,Export,10248532.0,,
2019,9,"Optical, Medical & Precision Instruments",Rail,Import,22072698.0,1315.65,2900.51
2019,9,"Optical, Medical & Precision Instruments",Truck,Export,547872581.0,,
2019,9,"Optical, Medical & Precision Instruments",Truck,Import,1243967642.0,42423.92,93528.62
2019,9,"Optical, Medical & Precision Instruments",Vessel,Export,2345998.0,29.23,64.44
2019,9,"Optical, Medical & Precision Instruments",Vessel,Import,4236685.0,104.06,229.41
2019,9,Plastics & Rubber,Air,Export,8147479.0,171.7,378.53
2019,9,Plastics & Rubber,Air,Import,3268022.0,135.06,297.76
2019,9,Plastics & Rubber,Foreign Trade Zones (FTZs),Import,3622501.0,256.56,565.62
2019,9,Plastics & Rubber,Other/Unknown,Export,1211733.0,,
2019,9,Plastics & Rubber,Other/Unknown,Import,1998.0,0.15,0.33
2019,9,Plastics & Rubber,Rail,Export,191823284.0,,
2019,9,Plastics & Rubber,Rail,Import,85761445.0,54354.25,119830.47
2019,9,Plastics & Rubber,Truck,Export,1389550746.0,,
2019,9,Plastics & Rubber,Truck,Import,558103972.0,153605.26,338641.23
2019,9,Plastics & Rubber,Vessel,Export,7012677.0,3483.7,7680.23
2019,9,Plastics & Rubber,Vessel,Import,22134959.0,20414.36,45005.91
2019,9,Precious Metals & Stones,Air,Export,26455107.0,14.94,32.94
2019,9,Precious Metals & Stones,Air,Import,207657504.0,13.76,30.34
2019,9,Precious Metals & Stones,Other/Unknown,Export,866775.0,,
2019,9,Precious Metals & Stones,Other/Unknown,Import,395332.0,0.26,0.57
2019,9,Precious Metals & Stones,Truck,Export,17361934.0,,
2019,9,Precious Metals & Stones,Truck,Import,277579238.0,411.03,906.16
2019,9,Precious Metals & Stones,Vessel,Export,8700.0,1.68,3.7
2019,9,Precious Metals & Stones,Vessel,Import,399080.0,9.85,21.72
2019,9,"Pulp, Paper & Paperboard",Air,Export,1746998.0,99.0,218.26
2019,9,"Pulp, Paper & Paperboard",Air,Import,623786.0,26.33,58.05
2019,9,"Pulp, Paper & Paperboard",Mail (U.S. Postal Service),Export,15280.0,,
2019,9,"Pulp, Paper & Paperboard",Other/Unknown,Export,344696.0,,
2019,9,"Pulp, Paper & Paperboard",Rail,Export,85901997.0,,
2019,9,"Pulp, Paper & Paperboard",Rail,Import,2868171.0,3964.59,8740.41
2019,9,"Pulp, Paper & Paperboard",Truck,Export,287609629.0,,
2019,9,"Pulp, Paper & Paperboard",Truck,Import,102355065.0,48800.88,107587.4
2019,9,"Pulp, Paper & Paperboard",Vessel,Export,12864473.0,29468.68,64967.24
2019,9,"Pulp, Paper & Paperboard",Vessel,Import,1618850.0,1982.19,4369.98
2019,9,"Raw Hides, Skins & Leather",Air,Export,1220913.0,40.35,88.96
2019,9,"Raw Hides, Skins & Leather",Air,Import,584995.0,11.45,25.24
2019,9,"Raw Hides, Skins & Leather",Foreign Trade Zones (FTZs),Import,1488335.0,71.59,157.83
2019,9,"Raw Hides, Skins & Leather",Other/Unknown,Export,7977.0,,
2019,9,"Raw Hides, Skins & Leather",Rail,Export,234210.0,,
2019,9,"Raw Hides, Skins & Leather",Rail,Import,1241077.0,250.21,551.62
2019,9,"Raw Hides, Skins & Leather",Truck,Export,47474627.0,,
2019,9,"Raw Hides, Skins & Leather",Truck,Import,18392365.0,1304.64,2876.24
2019,9,"Raw Hides, Skins & Leather",Vessel,Export,320896.0,91.28,201.24
2019,9,"Raw Hides, Skins & Leather",Vessel,Import,144784.0,23.23,51.21
2019,9,Special Classification Provisions,Air,Export,6511.0,0.01,0.02
2019,9,Special Classification Provisions,Air,Import,64894987.0,241.59,532.61
2019,9,Special Classification Provisions,Foreign Trade Zones (FTZs),Import,3351824.0,424.15,935.09
2019,9,Special Classification Provisions,Other/Unknown,Export,570815772.0,,
2019,9,Special Classification Provisions,Other/Unknown,Import,207494541.0,24.63,54.3
2019,9,Special Classification Provisions,Rail,Import,2472278.0,1984.47,4375.0
2019,9,Special Classification Provisions,Truck,Export,17033807.0,,
2019,9,Special Classification Provisions,Truck,Import,443675407.0,50179.43,110626.57
2019,9,Special Classification Provisions,Vessel,Import,10705655.0,5144.73,11342.17
2019,9,"Stone, Ceramic & Glass Products",Air,Export,3115134.0,35.56,78.4
2019,9,"Stone, Ceramic & Glass Products",Air,Import,1337076.0,117.74,259.57
2019,9,"Stone, Ceramic & Glass Products",Other/Unknown,Export,31615.0,,
2019,9,"Stone, Ceramic & Glass Products",Rail,Export,7107698.0,,
2019,9,"Stone, Ceramic & Glass Products",Rail,Import,11967088.0,10762.35,23726.89
2019,9,"Stone, Ceramic & Glass Products",Truck,Export,116577647.0,,
2019,9,"Stone, Ceramic & Glass Products",Truck,Import,243035125.0,246742.99,543974.53
2019,9,"Stone, Ceramic & Glass Products",Vessel,Export,198601.0,102.15,225.2
2019,9,"Stone, Ceramic & Glass Products",Vessel,Import,15073736.0,13436.38,29622.11
2019,9,Textiles & Apparel,Air,Export,3802990.0,186.42,410.99
2019,9,Textiles & Apparel,Air,Import,3520713.0,81.88,180.51
2019,9,Textiles & Apparel,Foreign Trade Zones (FTZs),Import,621591.0,43.26,95.37
2019,9,Textiles & Apparel,Other/Unknown,Export,111237.0,,
2019,9,Textiles & Apparel,Other/Unknown,Import,8081.0,0.14,0.31
2019,9,Textiles & Apparel,Rail,Export,1095520.0,,
2019,9,Textiles & Apparel,Rail,Import,272716.0,209.86,462.66
2019,9,Textiles & Apparel,Truck,Export,420383975.0,,
2019,9,Textiles & Apparel,Truck,Import,375972367.0,41238.72,90915.71
2019,9,Textiles & Apparel,Vessel,Export,6020838.0,1225.41,2701.56
2019,9,Textiles & Apparel,Vessel,Import,31885610.0,3831.82,8447.71
2019,9,Transportation Equipment,Air,Export,136835995.0,571.19,1259.26
2019,9,Transportation Equipment,Air,Import,10478953.0,550.76,1214.22
2019,9,Transportation Equipment,Foreign Trade Zones (FTZs),Import,111159989.0,12633.24,27851.49
2019,9,Transportation Equipment,Other/Unknown,Export,101829804.0,,
2019,9,Transportation Equipment,Other/Unknown,Import,81566.0,10.54,23.24
2019,9,Transportation Equipment,Rail,Export,343770066.0,,
2019,9,Transportation Equipment,Rail,Import,3484930583.0,445090.76,981255.99
2019,9,Transportation Equipment,Truck,Export,1485774981.0,,
2019,9,Transportation Equipment,Truck,Import,3936025468.0,568251.53,1252778.69
2019,9,Transportation Equipment,Vessel,Export,107274984.0,7822.75,17246.19
2019,9,Transportation Equipment,Vessel,Import,1225639162.0,128973.04,284336.54
2019,9,Vegetable Products,Air,Export,3692596.0,23.61,52.05
2019,9,Vegetable Products,Air,Import,1809973.0,166.41,366.87
2019,9,Vegetable Products,Other/Unknown,Export,1687209.0,,
2019,9,Vegetable Products,Rail,Export,323394020.0,,
2019,9,Vegetable Products,Rail,Import,921009.0,3119.54,6877.4
2019,9,Vegetable Products,Truck,Export,198444436.0,,
2019,9,Vegetable Products,Truck,Import,806537621.0,700640.71,1544646.52
2019,9,Vegetable Products,Vessel,Export,83406702.0,407545.66,898483.31
2019,9,Vegetable Products,Vessel,Import,23457330.0,32625.66,71927.18
2019,9,Wood & Wood Products,Air,Export,20126.0,5.42,11.95
2019,9,Wood & Wood Products,Air,Import,46638.0,2.13,4.7
2019,9,Wood & Wood Products,Other/Unknown,Export,17094.0,,
2019,9,Wood & Wood Products,Rail,Export,7713366.0,,
2019,9,Wood & Wood Products,Rail,Import,640961.0,458.85,1011.59
2019,9,Wood & Wood Products,Truck,Export,59706524.0,,
2019,9,Wood & Wood Products,Truck,Import,36078410.0,34287.44,75590.78
2019,9,Wood & Wood Products,Vessel,Export,564655.0,623.59,1374.78
2019,9,Wood & Wood Products,Vessel,Import,1017795.0,935.83,2063.15
2019,9,Works of Art & Antiques,Air,Export,4728180.0,8.92,19.67
2019,9,Works of Art & Antiques,Air,Import,1151207.0,8.28,18.25
2019,9,Works of Art & Antiques,Truck,Export,639497.0,,
2019,9,Works of Art & Antiques,Truck,Import,339960.0,9.94,21.91
2019,9,Works of Art & Antiques,Vessel,Export,74105.0,4.38,9.66
2019,10,Animal or Vegetable Fats & Oils,Air,Export,26637.0,1.01,2.23
2019,10,Animal or Vegetable Fats & Oils,Other/Unknown,Export,34061.0,,
2019,10,Animal or Vegetable Fats & Oils,Rail,Export,32925136.0,,
2019,10,Animal or Vegetable Fats & Oils,Rail,Import,2521657.0,1698.77,3745.14
2019,10,Animal or Vegetable Fats & Oils,Truck,Export,11762998.0,,
2019,10,Animal or Vegetable Fats & Oils,Truck,Import,14762697.0,5798.9,12784.37
2019,10,Animal or Vegetable Fats & Oils,Vessel,Export,455060.0,101.45,223.66
2019,10,Animal or Vegetable Fats & Oils,Vessel,Import,248057.0,214.02,471.83
2019,10,Arms & Ammunition,Air,Export,4507262.0,24.33,53.64
2019,10,Arms & Ammunition,Truck,Export,707621.0,,
2019,10,Arms & Ammunition,Truck,Import,5865216.0,864.93,1906.84
2019,10,Arms & Ammunition,Vessel,Export,97209.0,8.72,19.22
2019,10,Base Metals & Articles,Air,Export,19458574.0,392.45,865.2
2019,10,Base Metals & Articles,Air,Import,4985453.0,104.72,230.87
2019,10,Base Metals & Articles,Foreign Trade Zones (FTZs),Import,3907300.0,246.78,544.06
2019,10,Base Metals & Articles,Other/Unknown,Export,2021051.0,,
2019,10,Base Metals & Articles,Rail,Export,212214488.0,,
2019,10,Base Metals & Articles,Rail,Import,163025295.0,148591.99,327588.87
2019,10,Base Metals & Articles,Truck,Export,1360926745.0,,
2019,10,Base Metals & Articles,Truck,Import,823832402.0,312874.76,689769.95
2019,10,Base Metals & Articles,Vessel,Export,51738881.0,177471.91,391258.12
2019,10,Base Metals & Articles,Vessel,Import,144513188.0,241260.53,531887.79
2019,10,Chemical Products,Air,Export,81796575.0,527.79,1163.58
2019,10,Chemical Products,Air,Import,6956737.0,137.35,302.8
2019,10,Chemical Products,Foreign Trade Zones (FTZs),Import,8914112.0,158.78,350.05
2019,10,Chemical Products,Other/Unknown,Export,1102117.0,,
2019,10,Chemical Products,Other/Unknown,Import,78532.0,0.0,0.0
2019,10,Chemical Products,Rail,Export,144961427.0,,
2019,10,Chemical Products,Rail,Import,27140030.0,64884.52,143045.71
2019,10,Chemical Products,Truck,Export,807081613.0,,
2019,10,Chemical Products,Truck,Import,313411899.0,149106.03,328722.14
2019,10,Chemical Products,Vessel,Export,314698350.0,478071.75,1053966.54
2019,10,Chemical Products,Vessel,Import,56433449.0,94019.75,207277.82
2019,10,"Foodstuffs, Beverages & Tobacco",Air,Export,332105.0,35.82,78.97
2019,10,"Foodstuffs, Beverages & Tobacco",Air,Import,253885.0,15.19,33.49
2019,10,"Foodstuffs, Beverages & Tobacco",Foreign Trade Zones (FTZs),Import,16245278.0,1782.66,3930.09
2019,10,"Foodstuffs, Beverages & Tobacco",Other/Unknown,Export,1499396.0,,
2019,10,"Foodstuffs, Beverages & Tobacco",Rail,Export,134596167.0,,
2019,10,"Foodstuffs, Beverages & Tobacco",Rail,Import,337716597.0,382197.27,842599.75
2019,10,"Foodstuffs, Beverages & Tobacco",Truck,Export,328285291.0,,
2019,10,"Foodstuffs, Beverages & Tobacco",Truck,Import,646935421.0,424590.78,936061.33
2019,10,"Foodstuffs, Beverages & Tobacco",Vessel,Export,15980701.0,50614.62,111586.0
2019,10,"Foodstuffs, Beverages & Tobacco",Vessel,Import,54237771.0,36754.56,81029.84
2019,10,"Footwear, Headgear & Umbrellas",Air,Export,172645.0,5.04,11.11
2019,10,"Footwear, Headgear & Umbrellas",Air,Import,853145.0,28.73,63.34
2019,10,"Footwear, Headgear & Umbrellas",Other/Unknown,Export,29259.0,,
2019,10,"Footwear, Headgear & Umbrellas",Rail,Import,85532.0,3.16,6.97
2019,10,"Footwear, Headgear & Umbrellas",Truck,Export,11971462.0,,
2019,10,"Footwear, Headgear & Umbrellas",Truck,Import,65267858.0,2555.92,5634.83
2019,10,"Footwear, Headgear & Umbrellas",Vessel,Export,3717026.0,165.08,363.94
2019,10,"Footwear, Headgear & Umbrellas",Vessel,Import,235438.0,20.75,45.75
2019,10,Live Animals & Animal Products,Air,Export,1747880.0,13.79,30.4
2019,10,Live Animals & Animal Products,Air,Import,6876316.0,823.45,1815.39
2019,10,Live Animals & Animal Products,Other/Unknown,Export,9872203.0,,
2019,10,Live Animals & Animal Products,Other/Unknown,Import,56295962.0,20299.21,44752.04
2019,10,Live Animals & Animal Products,Rail,Export,2043840.0,,
2019,10,Live Animals & Animal Products,Truck,Export,432627978.0,,
2019,10,Live Animals & Animal Products,Truck,Import,218859114.0,52887.86,116597.63
2019,10,Live Animals & Animal Products,Vessel,Export,8155133.0,3701.24,8159.83
2019,10,Live Animals & Animal Products,Vessel,Import,4676568.0,803.84,1772.16
2019,10,Machinery & Electrical Equipment,Air,Export,392816621.0,1805.55,3980.55
2019,10,Machinery & Electrical Equipment,Air,Import,276556104.0,2140.62,4719.25
2019,10,Machinery & Electrical Equipment,Foreign Trade Zones (FTZs),Import,193105283.0,6947.53,15316.66
2019,10,Machinery & Electrical Equipment,Mail (U.S. Postal Service),Export,23537.0,,
2019,10,Machinery & Electrical Equipment,Other/Unknown,Export,8257289.0,,
2019,10,Machinery & Electrical Equipment,Other/Unknown,Import,1363369.0,65.66,144.76
2019,10,Machinery & Electrical Equipment,Rail,Export,455257381.0,,
2019,10,Machinery & Electrical Equipment,Rail,Import,370107170.0,73820.76,162746.72
2019,10,Machinery & Electrical Equipment,Truck,Export,6712129216.0,,
2019,10,Machinery & Electrical Equipment,Truck,Import,11118404050.0,777461.82,1714007.88
2019,10,Machinery & Electrical Equipment,Vessel,Export,35663806.0,2361.92,5207.14
